Countries Code,Countries,Age (17 categories) Code,Age (17 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Highest level of qualification (7 categories) Code,Highest level of qualification (7 categories),Sex (2 categories) Code,Sex (2 categories),Observation
E92000001,England,11,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",1,Female,3701
E92000001,England,11,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",2,Male,3100
E92000001,England,11,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",1,Female,10241
E92000001,England,11,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",2,Male,8049
E92000001,England,11,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",1,Female,1131
E92000001,England,11,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",2,Male,1835
E92000001,England,11,Aged 55 to 59 years,4,White,-8,Does not apply,1,Female,0
E92000001,England,11,Aged 55 to 59 years,4,White,-8,Does not apply,2,Male,0
E92000001,England,11,Aged 55 to 59 years,4,White,0,No qualifications,1,Female,237239
E92000001,England,11,Aged 55 to 59 years,4,White,0,No qualifications,2,Male,266575
E92000001,England,11,Aged 55 to 59 years,4,White,1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",1,Female,256358
E92000001,England,11,Aged 55 to 59 years,4,White,1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",2,Male,200387
E92000001,England,11,Aged 55 to 59 years,4,White,2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",1,Female,323471
E92000001,England,11,Aged 55 to 59 years,4,White,2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",2,Male,201587
E92000001,England,11,Aged 55 to 59 years,4,White,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",1,Female,267592
E92000001,England,11,Aged 55 to 59 years,4,White,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",2,Male,268278
E92000001,England,11,Aged 55 to 59 years,4,White,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",1,Female,519761
E92000001,England,11,Aged 55 to 59 years,4,White,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",2,Male,504997
E92000001,England,11,Aged 55 to 59 years,4,White,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",1,Female,75460
E92000001,England,11,Aged 55 to 59 years,4,White,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",2,Male,181361
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,-8,Does not apply,1,Female,0
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,-8,Does not apply,2,Male,0
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,0,No qualifications,1,Female,7954
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,0,No qualifications,2,Male,8619
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",1,Female,2952
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",2,Male,2907
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",1,Female,2161
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",2,Male,1987
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",1,Female,2679
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",2,Male,2765
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",1,Female,9701
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",2,Male,11508
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",1,Female,2012
E92000001,England,11,Aged 55 to 59 years,5,Other ethnic group,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",2,Male,2840
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,-8,Does not apply,1,Female,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,-8,Does not apply,2,Male,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,0,No qualifications,1,Female,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,0,No qualifications,2,Male,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",1,Female,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",2,Male,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",1,Female,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",2,Male,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",1,Female,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",2,Male,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",1,Female,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",2,Male,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",1,Female,0
E92000001,England,12,Aged 60 to 64 years,-8,Does not apply,5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",2,Male,0
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,1,Female,0
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,2,Male,0
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",0,No qualifications,1,Female,39734
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",0,No qualifications,2,Male,31618
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",1,Female,12446
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",1,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills",2,Male,10943
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",1,Female,8233
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",2,"Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",2,Male,6387
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",1,Female,7128
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",3,"Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",2,Male,7223
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",1,Female,23465
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",4,"Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",2,Male,27466
E92000001,England,12,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",5,"Other: apprenticeships, vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",1,Female,5706
