Countries Code,Countries,Age (17 categories) Code,Age (17 categories),Sex (2 categories) Code,Sex (2 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Economic activity status (10 categories) Code,Economic activity status (10 categories),Observation
E92000001,England,15,Aged 75 to 79 years,2,Male,-8,Does not apply,5,Economically inactive: Retired,0
E92000001,England,15,Aged 75 to 79 years,2,Male,-8,Does not apply,6,Economically inactive: Student,0
E92000001,England,15,Aged 75 to 79 years,2,Male,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E92000001,England,15,Aged 75 to 79 years,2,Male,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E92000001,England,15,Aged 75 to 79 years,2,Male,-8,Does not apply,9,Economically inactive: Other,0
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,2112
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,47
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,4
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,25281
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,28
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,218
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,452
E92000001,England,15,Aged 75 to 79 years,2,Male,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,460
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,727
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,34
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,5
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,8335
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,10
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,42
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,234
E92000001,England,15,Aged 75 to 79 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,140
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,309
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,13
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,0
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,2866
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,7
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,16
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,92
E92000001,England,15,Aged 75 to 79 years,2,Male,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,43
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,-8,Does not apply,0
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,1,Economically active (excluding full-time students): In employment,60796
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,831
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,3,Economically active and a full-time student: In employment,50
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,5
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,5,Economically inactive: Retired,805766
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,6,Economically inactive: Student,834
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,7,Economically inactive: Looking after home or family,2515
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,8,Economically inactive: Long-term sick or disabled,8147
E92000001,England,15,Aged 75 to 79 years,2,Male,4,White,9,Economically inactive: Other,4214
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,-8,Does not apply,0
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,634
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,13
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,3,Economically active and a full-time student: In employment,1
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,5,Economically inactive: Retired,5892
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,6,Economically inactive: Student,13
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,7,Economically inactive: Looking after home or family,70
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,136
E92000001,England,15,Aged 75 to 79 years,2,Male,5,Other ethnic group,9,Economically inactive: Other,153
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,-8,Does not apply,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,5,Economically inactive: Retired,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,6,Economically inactive: Student,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E92000001,England,16,Aged 80 to 84 years,1,Female,-8,Does not apply,9,Economically inactive: Other,0
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,408
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,3
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,1
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,21191
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,44
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,825
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,2007
E92000001,England,16,Aged 80 to 84 years,1,Female,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,1487
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,304
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,9
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,2
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,12753
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,71
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,129
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,626
E92000001,England,16,Aged 80 to 84 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,387
