Lower tier local authorities Code,Lower tier local authorities,Age (23 categories) Code,Age (23 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Household size (7 categories) Code,Household size (7 categories),Observation
E08000025,Birmingham,15,Aged 50 to 54 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1075
E08000025,Birmingham,15,Aged 50 to 54 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000025,Birmingham,15,Aged 50 to 54 years,3,Mixed or Multiple ethnic groups,1,1 person in household,486
E08000025,Birmingham,15,Aged 50 to 54 years,3,Mixed or Multiple ethnic groups,2,2 people in household,436
E08000025,Birmingham,15,Aged 50 to 54 years,3,Mixed or Multiple ethnic groups,3,3 people in household,356
E08000025,Birmingham,15,Aged 50 to 54 years,3,Mixed or Multiple ethnic groups,4,4 people in household,232
E08000025,Birmingham,15,Aged 50 to 54 years,3,Mixed or Multiple ethnic groups,5,5 people in household,115
E08000025,Birmingham,15,Aged 50 to 54 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,55
E08000025,Birmingham,15,Aged 50 to 54 years,4,White,0,0 people in household,0
E08000025,Birmingham,15,Aged 50 to 54 years,4,White,1,1 person in household,7488
E08000025,Birmingham,15,Aged 50 to 54 years,4,White,2,2 people in household,11441
E08000025,Birmingham,15,Aged 50 to 54 years,4,White,3,3 people in household,8991
E08000025,Birmingham,15,Aged 50 to 54 years,4,White,4,4 people in household,6865
E08000025,Birmingham,15,Aged 50 to 54 years,4,White,5,5 people in household,2232
E08000025,Birmingham,15,Aged 50 to 54 years,4,White,6,6 or more people in household,1030
E08000025,Birmingham,15,Aged 50 to 54 years,5,Other ethnic group,0,0 people in household,0
E08000025,Birmingham,15,Aged 50 to 54 years,5,Other ethnic group,1,1 person in household,283
E08000025,Birmingham,15,Aged 50 to 54 years,5,Other ethnic group,2,2 people in household,293
E08000025,Birmingham,15,Aged 50 to 54 years,5,Other ethnic group,3,3 people in household,370
E08000025,Birmingham,15,Aged 50 to 54 years,5,Other ethnic group,4,4 people in household,537
E08000025,Birmingham,15,Aged 50 to 54 years,5,Other ethnic group,5,5 people in household,384
E08000025,Birmingham,15,Aged 50 to 54 years,5,Other ethnic group,6,6 or more people in household,577
E08000025,Birmingham,16,Aged 55 to 59 years,-8,Does not apply,0,0 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,-8,Does not apply,1,1 person in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,-8,Does not apply,2,2 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,-8,Does not apply,3,3 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,-8,Does not apply,4,4 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,-8,Does not apply,5,5 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,-8,Does not apply,6,6 or more people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,913
E08000025,Birmingham,16,Aged 55 to 59 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,1685
E08000025,Birmingham,16,Aged 55 to 59 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,2172
E08000025,Birmingham,16,Aged 55 to 59 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,2265
E08000025,Birmingham,16,Aged 55 to 59 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,1725
E08000025,Birmingham,16,Aged 55 to 59 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,2906
E08000025,Birmingham,16,Aged 55 to 59 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,2643
E08000025,Birmingham,16,Aged 55 to 59 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,2093
E08000025,Birmingham,16,Aged 55 to 59 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,1494
E08000025,Birmingham,16,Aged 55 to 59 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,1045
E08000025,Birmingham,16,Aged 55 to 59 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,490
E08000025,Birmingham,16,Aged 55 to 59 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,592
E08000025,Birmingham,16,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,1,1 person in household,524
E08000025,Birmingham,16,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,2,2 people in household,482
E08000025,Birmingham,16,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,3,3 people in household,261
E08000025,Birmingham,16,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,4,4 people in household,170
E08000025,Birmingham,16,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,5,5 people in household,55
E08000025,Birmingham,16,Aged 55 to 59 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,54
E08000025,Birmingham,16,Aged 55 to 59 years,4,White,0,0 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,4,White,1,1 person in household,8755
E08000025,Birmingham,16,Aged 55 to 59 years,4,White,2,2 people in household,14729
E08000025,Birmingham,16,Aged 55 to 59 years,4,White,3,3 people in household,8712
E08000025,Birmingham,16,Aged 55 to 59 years,4,White,4,4 people in household,4596
E08000025,Birmingham,16,Aged 55 to 59 years,4,White,5,5 people in household,1422
E08000025,Birmingham,16,Aged 55 to 59 years,4,White,6,6 or more people in household,697
E08000025,Birmingham,16,Aged 55 to 59 years,5,Other ethnic group,0,0 people in household,0
E08000025,Birmingham,16,Aged 55 to 59 years,5,Other ethnic group,1,1 person in household,217
E08000025,Birmingham,16,Aged 55 to 59 years,5,Other ethnic group,2,2 people in household,268
E08000025,Birmingham,16,Aged 55 to 59 years,5,Other ethnic group,3,3 people in household,300
E08000025,Birmingham,16,Aged 55 to 59 years,5,Other ethnic group,4,4 people in household,333
E08000025,Birmingham,16,Aged 55 to 59 years,5,Other ethnic group,5,5 people in household,217
E08000025,Birmingham,16,Aged 55 to 59 years,5,Other ethnic group,6,6 or more people in household,312
E08000025,Birmingham,17,Aged 60 to 64 years,-8,Does not apply,0,0 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,-8,Does not apply,1,1 person in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,-8,Does not apply,2,2 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,-8,Does not apply,3,3 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,-8,Does not apply,4,4 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,-8,Does not apply,5,5 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,-8,Does not apply,6,6 or more people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,779
E08000025,Birmingham,17,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,2035
E08000025,Birmingham,17,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,1906
E08000025,Birmingham,17,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,1661
E08000025,Birmingham,17,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,1227
E08000025,Birmingham,17,Aged 60 to 64 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,2304
E08000025,Birmingham,17,Aged 60 to 64 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1916
E08000025,Birmingham,17,Aged 60 to 64 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,1505
E08000025,Birmingham,17,Aged 60 to 64 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,953
E08000025,Birmingham,17,Aged 60 to 64 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,575
E08000025,Birmingham,17,Aged 60 to 64 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,261
E08000025,Birmingham,17,Aged 60 to 64 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,256
E08000025,Birmingham,17,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,1,1 person in household,260
E08000025,Birmingham,17,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,2,2 people in household,306
E08000025,Birmingham,17,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,3,3 people in household,139
E08000025,Birmingham,17,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,4,4 people in household,72
E08000025,Birmingham,17,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,5,5 people in household,32
E08000025,Birmingham,17,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,38
E08000025,Birmingham,17,Aged 60 to 64 years,4,White,0,0 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,4,White,1,1 person in household,9114
E08000025,Birmingham,17,Aged 60 to 64 years,4,White,2,2 people in household,15767
E08000025,Birmingham,17,Aged 60 to 64 years,4,White,3,3 people in household,6018
E08000025,Birmingham,17,Aged 60 to 64 years,4,White,4,4 people in household,2357
E08000025,Birmingham,17,Aged 60 to 64 years,4,White,5,5 people in household,828
E08000025,Birmingham,17,Aged 60 to 64 years,4,White,6,6 or more people in household,507
E08000025,Birmingham,17,Aged 60 to 64 years,5,Other ethnic group,0,0 people in household,0
E08000025,Birmingham,17,Aged 60 to 64 years,5,Other ethnic group,1,1 person in household,157
E08000025,Birmingham,17,Aged 60 to 64 years,5,Other ethnic group,2,2 people in household,300
E08000025,Birmingham,17,Aged 60 to 64 years,5,Other ethnic group,3,3 people in household,276
E08000025,Birmingham,17,Aged 60 to 64 years,5,Other ethnic group,4,4 people in household,224
E08000025,Birmingham,17,Aged 60 to 64 years,5,Other ethnic group,5,5 people in household,149
E08000025,Birmingham,17,Aged 60 to 64 years,5,Other ethnic group,6,6 or more people in household,248
E08000025,Birmingham,18,Aged 65 years,-8,Does not apply,0,0 people in household,0
E08000025,Birmingham,18,Aged 65 years,-8,Does not apply,1,1 person in household,0
E08000025,Birmingham,18,Aged 65 years,-8,Does not apply,2,2 people in household,0
E08000025,Birmingham,18,Aged 65 years,-8,Does not apply,3,3 people in household,0
E08000025,Birmingham,18,Aged 65 years,-8,Does not apply,4,4 people in household,0
E08000025,Birmingham,18,Aged 65 years,-8,Does not apply,5,5 people in household,0
E08000025,Birmingham,18,Aged 65 years,-8,Does not apply,6,6 or more people in household,0
E08000025,Birmingham,18,Aged 65 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000025,Birmingham,18,Aged 65 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,156
E08000025,Birmingham,18,Aged 65 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,447
E08000025,Birmingham,18,Aged 65 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,354
E08000025,Birmingham,18,Aged 65 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,262
E08000025,Birmingham,18,Aged 65 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,228
E08000025,Birmingham,18,Aged 65 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,412
E08000025,Birmingham,18,Aged 65 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000025,Birmingham,18,Aged 65 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,235
E08000025,Birmingham,18,Aged 65 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,205
E08000025,Birmingham,18,Aged 65 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,112
E08000025,Birmingham,18,Aged 65 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,57
E08000025,Birmingham,18,Aged 65 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,29
E08000025,Birmingham,18,Aged 65 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,22
E08000025,Birmingham,18,Aged 65 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000025,Birmingham,18,Aged 65 years,3,Mixed or Multiple ethnic groups,1,1 person in household,41
E08000025,Birmingham,18,Aged 65 years,3,Mixed or Multiple ethnic groups,2,2 people in household,34
E08000025,Birmingham,18,Aged 65 years,3,Mixed or Multiple ethnic groups,3,3 people in household,18
E08000025,Birmingham,18,Aged 65 years,3,Mixed or Multiple ethnic groups,4,4 people in household,10
E08000025,Birmingham,18,Aged 65 years,3,Mixed or Multiple ethnic groups,5,5 people in household,3
E08000025,Birmingham,18,Aged 65 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,8
E08000025,Birmingham,18,Aged 65 years,4,White,0,0 people in household,0
E08000025,Birmingham,18,Aged 65 years,4,White,1,1 person in household,1625
E08000025,Birmingham,18,Aged 65 years,4,White,2,2 people in household,2955
E08000025,Birmingham,18,Aged 65 years,4,White,3,3 people in household,868
E08000025,Birmingham,18,Aged 65 years,4,White,4,4 people in household,279
E08000025,Birmingham,18,Aged 65 years,4,White,5,5 people in household,98
E08000025,Birmingham,18,Aged 65 years,4,White,6,6 or more people in household,70
E08000025,Birmingham,18,Aged 65 years,5,Other ethnic group,0,0 people in household,0
E08000025,Birmingham,18,Aged 65 years,5,Other ethnic group,1,1 person in household,27
E08000025,Birmingham,18,Aged 65 years,5,Other ethnic group,2,2 people in household,89
E08000025,Birmingham,18,Aged 65 years,5,Other ethnic group,3,3 people in household,39
E08000025,Birmingham,18,Aged 65 years,5,Other ethnic group,4,4 people in household,33
E08000025,Birmingham,18,Aged 65 years,5,Other ethnic group,5,5 people in household,25
E08000025,Birmingham,18,Aged 65 years,5,Other ethnic group,6,6 or more people in household,35
E08000025,Birmingham,19,Aged 66 to 69 years,-8,Does not apply,0,0 people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,-8,Does not apply,1,1 person in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,-8,Does not apply,2,2 people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,-8,Does not apply,3,3 people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,-8,Does not apply,4,4 people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,-8,Does not apply,5,5 people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,-8,Does not apply,6,6 or more people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,592
E08000025,Birmingham,19,Aged 66 to 69 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,1792
E08000025,Birmingham,19,Aged 66 to 69 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,1213
E08000025,Birmingham,19,Aged 66 to 69 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,804
E08000025,Birmingham,19,Aged 66 to 69 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,679
E08000025,Birmingham,19,Aged 66 to 69 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,1644
E08000025,Birmingham,19,Aged 66 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000025,Birmingham,19,Aged 66 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,778
