Regions Code,Regions,Age (86 categories) Code,Age (86 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Household size (7 categories) Code,Household size (7 categories),Observation
E12000007,London,73,Aged 73 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,73,Aged 73 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1109
E12000007,London,73,Aged 73 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,976
E12000007,London,73,Aged 73 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,556
E12000007,London,73,Aged 73 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,279
E12000007,London,73,Aged 73 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,150
E12000007,London,73,Aged 73 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,127
E12000007,London,73,Aged 73 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,73,Aged 73 years,3,Mixed or Multiple ethnic groups,1,1 person in household,231
E12000007,London,73,Aged 73 years,3,Mixed or Multiple ethnic groups,2,2 people in household,214
E12000007,London,73,Aged 73 years,3,Mixed or Multiple ethnic groups,3,3 people in household,79
E12000007,London,73,Aged 73 years,3,Mixed or Multiple ethnic groups,4,4 people in household,21
E12000007,London,73,Aged 73 years,3,Mixed or Multiple ethnic groups,5,5 people in household,22
E12000007,London,73,Aged 73 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,14
E12000007,London,73,Aged 73 years,4,White,0,0 people in household,0
E12000007,London,73,Aged 73 years,4,White,1,1 person in household,12677
E12000007,London,73,Aged 73 years,4,White,2,2 people in household,20722
E12000007,London,73,Aged 73 years,4,White,3,3 people in household,4111
E12000007,London,73,Aged 73 years,4,White,4,4 people in household,1250
E12000007,London,73,Aged 73 years,4,White,5,5 people in household,533
E12000007,London,73,Aged 73 years,4,White,6,6 or more people in household,533
E12000007,London,73,Aged 73 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,73,Aged 73 years,5,Other ethnic group,1,1 person in household,506
E12000007,London,73,Aged 73 years,5,Other ethnic group,2,2 people in household,902
E12000007,London,73,Aged 73 years,5,Other ethnic group,3,3 people in household,379
E12000007,London,73,Aged 73 years,5,Other ethnic group,4,4 people in household,179
E12000007,London,73,Aged 73 years,5,Other ethnic group,5,5 people in household,161
E12000007,London,73,Aged 73 years,5,Other ethnic group,6,6 or more people in household,158
E12000007,London,74,Aged 74 years,-8,Does not apply,0,0 people in household,0
E12000007,London,74,Aged 74 years,-8,Does not apply,1,1 person in household,0
E12000007,London,74,Aged 74 years,-8,Does not apply,2,2 people in household,0
E12000007,London,74,Aged 74 years,-8,Does not apply,3,3 people in household,0
E12000007,London,74,Aged 74 years,-8,Does not apply,4,4 people in household,0
E12000007,London,74,Aged 74 years,-8,Does not apply,5,5 people in household,0
E12000007,London,74,Aged 74 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,74,Aged 74 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,74,Aged 74 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,1232
E12000007,London,74,Aged 74 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,2673
E12000007,London,74,Aged 74 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,1057
E12000007,London,74,Aged 74 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,560
E12000007,London,74,Aged 74 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,472
E12000007,London,74,Aged 74 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,858
E12000007,London,74,Aged 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,74,Aged 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1065
E12000007,London,74,Aged 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,880
E12000007,London,74,Aged 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,498
E12000007,London,74,Aged 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,229
E12000007,London,74,Aged 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,162
E12000007,London,74,Aged 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,150
E12000007,London,74,Aged 74 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,74,Aged 74 years,3,Mixed or Multiple ethnic groups,1,1 person in household,198
E12000007,London,74,Aged 74 years,3,Mixed or Multiple ethnic groups,2,2 people in household,214
E12000007,London,74,Aged 74 years,3,Mixed or Multiple ethnic groups,3,3 people in household,71
E12000007,London,74,Aged 74 years,3,Mixed or Multiple ethnic groups,4,4 people in household,26
E12000007,London,74,Aged 74 years,3,Mixed or Multiple ethnic groups,5,5 people in household,15
E12000007,London,74,Aged 74 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,14
E12000007,London,74,Aged 74 years,4,White,0,0 people in household,0
E12000007,London,74,Aged 74 years,4,White,1,1 person in household,13416
E12000007,London,74,Aged 74 years,4,White,2,2 people in household,20717
E12000007,London,74,Aged 74 years,4,White,3,3 people in household,3894
E12000007,London,74,Aged 74 years,4,White,4,4 people in household,1293
E12000007,London,74,Aged 74 years,4,White,5,5 people in household,543
E12000007,London,74,Aged 74 years,4,White,6,6 or more people in household,424
E12000007,London,74,Aged 74 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,74,Aged 74 years,5,Other ethnic group,1,1 person in household,519
E12000007,London,74,Aged 74 years,5,Other ethnic group,2,2 people in household,872
E12000007,London,74,Aged 74 years,5,Other ethnic group,3,3 people in household,352
E12000007,London,74,Aged 74 years,5,Other ethnic group,4,4 people in household,157
E12000007,London,74,Aged 74 years,5,Other ethnic group,5,5 people in household,114
E12000007,London,74,Aged 74 years,5,Other ethnic group,6,6 or more people in household,133
E12000007,London,75,Aged 75 years,-8,Does not apply,0,0 people in household,0
E12000007,London,75,Aged 75 years,-8,Does not apply,1,1 person in household,0
E12000007,London,75,Aged 75 years,-8,Does not apply,2,2 people in household,0
E12000007,London,75,Aged 75 years,-8,Does not apply,3,3 people in household,0
E12000007,London,75,Aged 75 years,-8,Does not apply,4,4 people in household,0
E12000007,London,75,Aged 75 years,-8,Does not apply,5,5 people in household,0
E12000007,London,75,Aged 75 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,75,Aged 75 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,75,Aged 75 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,1179
E12000007,London,75,Aged 75 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,2235
E12000007,London,75,Aged 75 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,921
E12000007,London,75,Aged 75 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,521
E12000007,London,75,Aged 75 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,475
E12000007,London,75,Aged 75 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,764
E12000007,London,75,Aged 75 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,75,Aged 75 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1121
E12000007,London,75,Aged 75 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,963
E12000007,London,75,Aged 75 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,430
E12000007,London,75,Aged 75 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,229
E12000007,London,75,Aged 75 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,145
E12000007,London,75,Aged 75 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,137
E12000007,London,75,Aged 75 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,75,Aged 75 years,3,Mixed or Multiple ethnic groups,1,1 person in household,203
E12000007,London,75,Aged 75 years,3,Mixed or Multiple ethnic groups,2,2 people in household,198
E12000007,London,75,Aged 75 years,3,Mixed or Multiple ethnic groups,3,3 people in household,72
E12000007,London,75,Aged 75 years,3,Mixed or Multiple ethnic groups,4,4 people in household,31
E12000007,London,75,Aged 75 years,3,Mixed or Multiple ethnic groups,5,5 people in household,15
E12000007,London,75,Aged 75 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,6
E12000007,London,75,Aged 75 years,4,White,0,0 people in household,0
E12000007,London,75,Aged 75 years,4,White,1,1 person in household,10148
E12000007,London,75,Aged 75 years,4,White,2,2 people in household,15489
E12000007,London,75,Aged 75 years,4,White,3,3 people in household,2819
E12000007,London,75,Aged 75 years,4,White,4,4 people in household,875
E12000007,London,75,Aged 75 years,4,White,5,5 people in household,412
E12000007,London,75,Aged 75 years,4,White,6,6 or more people in household,321
E12000007,London,75,Aged 75 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,75,Aged 75 years,5,Other ethnic group,1,1 person in household,450
E12000007,London,75,Aged 75 years,5,Other ethnic group,2,2 people in household,722
E12000007,London,75,Aged 75 years,5,Other ethnic group,3,3 people in household,303
E12000007,London,75,Aged 75 years,5,Other ethnic group,4,4 people in household,139
E12000007,London,75,Aged 75 years,5,Other ethnic group,5,5 people in household,103
E12000007,London,75,Aged 75 years,5,Other ethnic group,6,6 or more people in household,119
E12000007,London,76,Aged 76 years,-8,Does not apply,0,0 people in household,0
E12000007,London,76,Aged 76 years,-8,Does not apply,1,1 person in household,0
E12000007,London,76,Aged 76 years,-8,Does not apply,2,2 people in household,0
E12000007,London,76,Aged 76 years,-8,Does not apply,3,3 people in household,0
E12000007,London,76,Aged 76 years,-8,Does not apply,4,4 people in household,0
E12000007,London,76,Aged 76 years,-8,Does not apply,5,5 people in household,0
E12000007,London,76,Aged 76 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,76,Aged 76 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,76,Aged 76 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,1057
E12000007,London,76,Aged 76 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,2195
E12000007,London,76,Aged 76 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,817
E12000007,London,76,Aged 76 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,472
E12000007,London,76,Aged 76 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,440
E12000007,London,76,Aged 76 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,812
E12000007,London,76,Aged 76 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,76,Aged 76 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1109
E12000007,London,76,Aged 76 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,930
E12000007,London,76,Aged 76 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,468
E12000007,London,76,Aged 76 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,183
E12000007,London,76,Aged 76 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,121
E12000007,London,76,Aged 76 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,137
E12000007,London,76,Aged 76 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,76,Aged 76 years,3,Mixed or Multiple ethnic groups,1,1 person in household,168
E12000007,London,76,Aged 76 years,3,Mixed or Multiple ethnic groups,2,2 people in household,179
E12000007,London,76,Aged 76 years,3,Mixed or Multiple ethnic groups,3,3 people in household,53
E12000007,London,76,Aged 76 years,3,Mixed or Multiple ethnic groups,4,4 people in household,36
E12000007,London,76,Aged 76 years,3,Mixed or Multiple ethnic groups,5,5 people in household,16
E12000007,London,76,Aged 76 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,11
E12000007,London,76,Aged 76 years,4,White,0,0 people in household,0
E12000007,London,76,Aged 76 years,4,White,1,1 person in household,10353
E12000007,London,76,Aged 76 years,4,White,2,2 people in household,15492
E12000007,London,76,Aged 76 years,4,White,3,3 people in household,2684
E12000007,London,76,Aged 76 years,4,White,4,4 people in household,827
E12000007,London,76,Aged 76 years,4,White,5,5 people in household,355
E12000007,London,76,Aged 76 years,4,White,6,6 or more people in household,280
E12000007,London,76,Aged 76 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,76,Aged 76 years,5,Other ethnic group,1,1 person in household,424
E12000007,London,76,Aged 76 years,5,Other ethnic group,2,2 people in household,712
E12000007,London,76,Aged 76 years,5,Other ethnic group,3,3 people in household,284
E12000007,London,76,Aged 76 years,5,Other ethnic group,4,4 people in household,150
E12000007,London,76,Aged 76 years,5,Other ethnic group,5,5 people in household,84
E12000007,London,76,Aged 76 years,5,Other ethnic group,6,6 or more people in household,121
