Lower tier local authorities Code,Lower tier local authorities,Age (17 categories) Code,Age (17 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Economic activity status (10 categories) Code,Economic activity status (10 categories),Observation
E08000012,Liverpool,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,0
E08000012,Liverpool,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,4
E08000012,Liverpool,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,2
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,-8,Does not apply,0
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,1,Economically active (excluding full-time students): In employment,183
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,4
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,5,Economically inactive: Retired,8379
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,6,Economically inactive: Student,14
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,7,Economically inactive: Looking after home or family,85
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,8,Economically inactive: Long-term sick or disabled,435
E08000012,Liverpool,16,Aged 80 to 84 years,4,White,9,Economically inactive: Other,68
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,-8,Does not apply,0
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,0
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,5,Economically inactive: Retired,46
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,6,Economically inactive: Student,0
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,1
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,7
E08000012,Liverpool,16,Aged 80 to 84 years,5,Other ethnic group,9,Economically inactive: Other,2
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,-8,Does not apply,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,5,Economically inactive: Retired,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,6,Economically inactive: Student,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E08000012,Liverpool,17,Aged 85 years and over,-8,Does not apply,9,Economically inactive: Other,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,146
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,0
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,13
E08000012,Liverpool,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,6
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,1
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,63
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,0
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,1
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,3
E08000012,Liverpool,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,4
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,5
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,47
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,0
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,0
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,6
E08000012,Liverpool,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,1
E08000012,Liverpool,17,Aged 85 years and over,4,White,-8,Does not apply,0
E08000012,Liverpool,17,Aged 85 years and over,4,White,1,Economically active (excluding full-time students): In employment,84
E08000012,Liverpool,17,Aged 85 years and over,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,3
E08000012,Liverpool,17,Aged 85 years and over,4,White,3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,17,Aged 85 years and over,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,4,White,5,Economically inactive: Retired,6827
E08000012,Liverpool,17,Aged 85 years and over,4,White,6,Economically inactive: Student,8
E08000012,Liverpool,17,Aged 85 years and over,4,White,7,Economically inactive: Looking after home or family,46
E08000012,Liverpool,17,Aged 85 years and over,4,White,8,Economically inactive: Long-term sick or disabled,396
E08000012,Liverpool,17,Aged 85 years and over,4,White,9,Economically inactive: Other,56
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,-8,Does not apply,0
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,0
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,5,Economically inactive: Retired,35
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,6,Economically inactive: Student,0
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,7,Economically inactive: Looking after home or family,0
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,2
E08000012,Liverpool,17,Aged 85 years and over,5,Other ethnic group,9,Economically inactive: Other,4
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,-8,Does not apply,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,5,Economically inactive: Retired,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,6,Economically inactive: Student,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E08000025,Birmingham,1,Aged 15 years and under,-8,Does not apply,9,Economically inactive: Other,0
E08000025,Birmingham,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,97469
E08000025,Birmingham,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,0
E08000025,Birmingham,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000025,Birmingham,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,0
E08000025,Birmingham,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
